ORDER_ID,CUSTOMER_ID,CUSTOMER_NAME,MARKET_SEGMENT,NATION_ID,PRODUCT_ID,PRODUCT_NAME,MANUFACTURER,PRODUCT_TYPE,PRODUCT_SIZE,QUANTITY,GROSS_REVENUE,DISCOUNT_RATE,TAX_RATE,NET_REVENUE,DISCOUNT_AMOUNT,ORDER_DATE,ORDER_MONTH,ORDER_QUARTER,ORDER_YEAR,ORDER_STATUS,SHIP_MODE,PROMOTION_TIER
4384069,103612,Customer#000103612,FURNITURE,21,113276,drab tomato pale hot aquamarine,Manufacturer#5,ECONOMY BURNISHED COPPER,44,11.00,14181.97,0.09,0.07,12905.59,1276.38,1995-07-13,1995-07-01,1995-07-01,1995,O,MAIL,High Discount
4384070,56609,Customer#000056609,HOUSEHOLD,14,121078,forest linen steel midnight olive,Manufacturer#1,LARGE PLATED STEEL,47,36.00,39566.52,0.01,0.07,39170.85,395.67,1996-02-18,1996-02-01,1996-01-01,1996,O,AIR,Low Discount
4384070,56609,Customer#000056609,HOUSEHOLD,14,142921,misty olive steel salmon smoke,Manufacturer#2,STANDARD PLATED COPPER,11,29.00,56953.68,0.09,0.04,51827.85,5125.83,1996-02-18,1996-02-01,1996-01-01,1996,O,FOB,High Discount
4384070,56609,Customer#000056609,HOUSEHOLD,14,70669,metallic lawn plum almond steel,Manufacturer#1,LARGE BURNISHED NICKEL,45,16.00,26234.56,0.09,0.03,23873.45,2361.11,1996-02-18,1996-02-01,1996-01-01,1996,O,AIR,High Discount
4384071,114922,Customer#000114922,AUTOMOBILE,0,55639,tomato coral lace midnight papaya,Manufacturer#5,ECONOMY BURNISHED BRASS,40,49.00,78136.87,0.02,0.04,76574.13,1562.74,1995-02-11,1995-02-01,1995-01-01,1995,F,TRUCK,Low Discount
4384071,114922,Customer#000114922,AUTOMOBILE,0,114217,black linen blush purple sky,Manufacturer#4,ECONOMY BRUSHED BRASS,43,25.00,30780.25,0.10,0.00,27702.23,3078.03,1995-02-11,1995-02-01,1995-01-01,1995,F,FOB,High Discount
4384071,114922,Customer#000114922,AUTOMOBILE,0,39966,papaya navy smoke tomato burlywood,Manufacturer#5,PROMO BURNISHED TIN,39,12.00,22871.52,0.10,0.04,20584.37,2287.15,1995-02-11,1995-02-01,1995-01-01,1995,F,RAIL,High Discount
4384071,114922,Customer#000114922,AUTOMOBILE,0,96164,rosy dark khaki chartreuse puff,Manufacturer#5,LARGE BRUSHED BRASS,12,47.00,54527.52,0.07,0.07,50710.59,3816.93,1995-02-11,1995-02-01,1995-01-01,1995,F,SHIP,Medium Discount
4384071,114922,Customer#000114922,AUTOMOBILE,0,14635,cornflower almond steel azure coral,Manufacturer#2,ECONOMY BRUSHED TIN,12,11.00,17045.93,0.01,0.07,16875.47,170.46,1995-02-11,1995-02-01,1995-01-01,1995,F,MAIL,Low Discount
4384071,114922,Customer#000114922,AUTOMOBILE,0,160364,floral papaya sienna black indian,Manufacturer#4,MEDIUM BURNISHED NICKEL,3,48.00,68369.28,0.06,0.03,64267.12,4102.16,1995-02-11,1995-02-01,1995-01-01,1995,F,AIR,Medium Discount
4384071,114922,Customer#000114922,AUTOMOBILE,0,25577,turquoise burlywood salmon metallic sandy,Manufacturer#4,STANDARD BURNISHED TIN,8,8.00,12020.56,0.09,0.02,10938.71,1081.85,1995-02-11,1995-02-01,1995-01-01,1995,F,REG AIR,High Discount
4384096,91462,Customer#000091462,MACHINERY,15,67342,lemon linen plum dim navy,Manufacturer#5,SMALL POLISHED COPPER,3,40.00,52373.60,0.10,0.07,47136.24,5237.36,1996-10-21,1996-10-01,1996-10-01,1996,O,SHIP,High Discount
4384096,91462,Customer#000091462,MACHINERY,15,13727,goldenrod spring gainsboro dodger saddle,Manufacturer#5,LARGE BRUSHED NICKEL,36,26.00,42658.72,0.03,0.03,41378.96,1279.76,1996-10-21,1996-10-01,1996-10-01,1996,O,SHIP,Low Discount
4384096,91462,Customer#000091462,MACHINERY,15,93730,lace blue orchid chiffon chartreuse,Manufacturer#3,LARGE ANODIZED COPPER,8,47.00,81015.31,0.09,0.07,73723.93,7291.38,1996-10-21,1996-10-01,1996-10-01,1996,O,FOB,High Discount
4384096,91462,Customer#000091462,MACHINERY,15,108224,papaya floral black goldenrod cyan,Manufacturer#3,ECONOMY PLATED NICKEL,27,12.00,14786.64,0.10,0.08,13307.98,1478.66,1996-10-21,1996-10-01,1996-10-01,1996,O,AIR,High Discount
4384096,91462,Customer#000091462,MACHINERY,15,104796,magenta rosy dodger slate lace,Manufacturer#3,ECONOMY BRUSHED TIN,11,19.00,34215.01,0.10,0.05,30793.51,3421.50,1996-10-21,1996-10-01,1996-10-01,1996,O,REG AIR,High Discount
4384096,91462,Customer#000091462,MACHINERY,15,103758,lace navajo wheat cyan blanched,Manufacturer#2,LARGE PLATED NICKEL,22,35.00,61661.25,0.03,0.05,59811.41,1849.84,1996-10-21,1996-10-01,1996-10-01,1996,O,RAIL,Low Discount
4384097,133093,Customer#000133093,AUTOMOBILE,2,24274,firebrick rosy ghost olive chocolate,Manufacturer#3,STANDARD ANODIZED COPPER,1,5.00,5991.35,0.00,0.01,5991.35,0.00,1993-12-19,1993-12-01,1993-10-01,1993,F,TRUCK,No Promotion
4384098,84193,Customer#000084193,BUILDING,7,98563,bisque khaki papaya midnight pale,Manufacturer#4,ECONOMY BURNISHED COPPER,5,50.00,78078.00,0.10,0.03,70270.20,7807.80,1997-09-03,1997-09-01,1997-07-01,1997,O,AIR,High Discount
4384098,84193,Customer#000084193,BUILDING,7,137313,dark slate cornsilk mint magenta,Manufacturer#4,ECONOMY PLATED NICKEL,19,30.00,40509.30,0.03,0.00,39294.02,1215.28,1997-09-03,1997-09-01,1997-07-01,1997,O,SHIP,Low Discount
4384098,84193,Customer#000084193,BUILDING,7,17387,lime forest violet honeydew light,Manufacturer#2,LARGE PLATED BRASS,5,29.00,37827.02,0.07,0.06,35179.13,2647.89,1997-09-03,1997-09-01,1997-07-01,1997,O,TRUCK,Medium Discount
4384098,84193,Customer#000084193,BUILDING,7,22198,sienna slate forest red floral,Manufacturer#3,LARGE BRUSHED BRASS,23,11.00,12322.09,0.00,0.05,12322.09,0.00,1997-09-03,1997-09-01,1997-07-01,1997,O,FOB,No Promotion
4384099,49883,Customer#000049883,HOUSEHOLD,19,128739,purple mint lemon orchid metallic,Manufacturer#4,STANDARD BRUSHED BRASS,28,42.00,74244.66,0.08,0.01,68305.09,5939.57,1992-08-20,1992-08-01,1992-07-01,1992,F,FOB,High Discount
4384099,49883,Customer#000049883,HOUSEHOLD,19,100544,yellow blue mint forest drab,Manufacturer#2,ECONOMY BRUSHED STEEL,2,21.00,32435.34,0.09,0.00,29516.16,2919.18,1992-08-20,1992-08-01,1992-07-01,1992,F,TRUCK,High Discount
4384099,49883,Customer#000049883,HOUSEHOLD,19,28586,tan lemon turquoise dark firebrick,Manufacturer#3,SMALL PLATED STEEL,28,9.00,13631.22,0.04,0.05,13085.97,545.25,1992-08-20,1992-08-01,1992-07-01,1992,F,REG AIR,Low Discount
4384099,49883,Customer#000049883,HOUSEHOLD,19,37099,sandy lemon mint turquoise orchid,Manufacturer#5,MEDIUM POLISHED TIN,35,13.00,13469.17,0.06,0.00,12661.02,808.15,1992-08-20,1992-08-01,1992-07-01,1992,F,FOB,Medium Discount
4384099,49883,Customer#000049883,HOUSEHOLD,19,107227,drab magenta purple beige forest,Manufacturer#4,MEDIUM PLATED COPPER,45,18.00,22215.96,0.03,0.06,21549.48,666.48,1992-08-20,1992-08-01,1992-07-01,1992,F,REG AIR,Low Discount
4384099,49883,Customer#000049883,HOUSEHOLD,19,147669,forest midnight red rose lavender,Manufacturer#4,LARGE PLATED NICKEL,31,38.00,65233.08,0.07,0.08,60666.76,4566.32,1992-08-20,1992-08-01,1992-07-01,1992,F,FOB,Medium Discount
4384099,49883,Customer#000049883,HOUSEHOLD,19,72341,cornsilk black tan red smoke,Manufacturer#3,PROMO PLATED BRASS,31,41.00,53846.94,0.09,0.05,49000.72,4846.22,1992-08-20,1992-08-01,1992-07-01,1992,F,MAIL,High Discount
4384100,31408,Customer#000031408,AUTOMOBILE,14,33111,peach thistle light rosy firebrick,Manufacturer#5,STANDARD POLISHED NICKEL,24,37.00,38632.07,0.08,0.01,35541.50,3090.57,1998-02-15,1998-02-01,1998-01-01,1998,O,MAIL,High Discount
4384100,31408,Customer#000031408,AUTOMOBILE,14,89931,yellow forest tan maroon olive,Manufacturer#3,STANDARD PLATED COPPER,3,17.00,32655.81,0.09,0.05,29716.79,2939.02,1998-02-15,1998-02-01,1998-01-01,1998,O,REG AIR,High Discount
4384100,31408,Customer#000031408,AUTOMOBILE,14,63039,lemon aquamarine olive red medium,Manufacturer#2,PROMO PLATED COPPER,33,25.00,25050.75,0.00,0.01,25050.75,0.00,1998-02-15,1998-02-01,1998-01-01,1998,O,AIR,No Promotion
4384100,31408,Customer#000031408,AUTOMOBILE,14,80000,purple coral medium ghost beige,Manufacturer#3,ECONOMY PLATED STEEL,7,5.00,4900.00,0.08,0.08,4508.00,392.00,1998-02-15,1998-02-01,1998-01-01,1998,O,MAIL,High Discount
4384101,2920,Customer#000002920,FURNITURE,18,57411,orchid rose tomato tan aquamarine,Manufacturer#4,PROMO ANODIZED STEEL,49,25.00,34210.25,0.05,0.03,32499.74,1710.51,1992-01-01,1992-01-01,1992-01-01,1992,F,MAIL,Medium Discount
4384101,2920,Customer#000002920,FURNITURE,18,105226,red grey aquamarine honeydew rosy,Manufacturer#3,SMALL POLISHED BRASS,39,47.00,57867.34,0.10,0.05,52080.61,5786.73,1992-01-01,1992-01-01,1992-01-01,1992,F,SHIP,High Discount
4384101,2920,Customer#000002920,FURNITURE,18,125615,medium papaya tan brown ivory,Manufacturer#1,PROMO POLISHED NICKEL,25,28.00,45937.08,0.07,0.00,42721.48,3215.60,1992-01-01,1992-01-01,1992-01-01,1992,F,REG AIR,Medium Discount
4384101,2920,Customer#000002920,FURNITURE,18,8014,powder bisque turquoise hot grey,Manufacturer#5,LARGE PLATED TIN,26,22.00,20284.22,0.03,0.03,19675.69,608.53,1992-01-01,1992-01-01,1992-01-01,1992,F,SHIP,Low Discount
4384101,2920,Customer#000002920,FURNITURE,18,89140,azure cream chiffon gainsboro rosy,Manufacturer#4,PROMO PLATED COPPER,4,11.00,12420.54,0.05,0.00,11799.51,621.03,1992-01-01,1992-01-01,1992-01-01,1992,F,REG AIR,Medium Discount
4384101,2920,Customer#000002920,FURNITURE,18,174328,salmon indian misty rosy tomato,Manufacturer#3,ECONOMY BRUSHED TIN,36,35.00,49081.20,0.03,0.04,47608.76,1472.44,1992-01-01,1992-01-01,1992-01-01,1992,F,AIR,Low Discount
4384102,24251,Customer#000024251,BUILDING,22,3788,blue burlywood lavender peach almond,Manufacturer#3,ECONOMY POLISHED TIN,50,50.00,84589.00,0.08,0.02,77821.88,6767.12,1996-04-09,1996-04-01,1996-04-01,1996,O,TRUCK,High Discount
4384102,24251,Customer#000024251,BUILDING,22,56022,spring blue orchid orange plum,Manufacturer#2,SMALL BURNISHED STEEL,8,45.00,44010.90,0.00,0.07,44010.90,0.00,1996-04-09,1996-04-01,1996-04-01,1996,O,TRUCK,No Promotion
4384102,24251,Customer#000024251,BUILDING,22,156457,wheat midnight cream blanched chocolate,Manufacturer#1,STANDARD POLISHED NICKEL,2,43.00,65078.35,0.01,0.08,64427.57,650.78,1996-04-09,1996-04-01,1996-04-01,1996,O,AIR,Low Discount
4384102,24251,Customer#000024251,BUILDING,22,165202,olive medium deep lace yellow,Manufacturer#4,PROMO PLATED COPPER,26,42.00,53222.40,0.01,0.01,52690.18,532.22,1996-04-09,1996-04-01,1996-04-01,1996,O,SHIP,Low Discount
4384103,22907,Customer#000022907,FURNITURE,11,72591,puff orchid lawn goldenrod rosy,Manufacturer#3,ECONOMY BRUSHED STEEL,10,26.00,40653.34,0.03,0.00,39433.74,1219.60,1996-05-10,1996-05-01,1996-04-01,1996,O,REG AIR,Low Discount
4384103,22907,Customer#000022907,FURNITURE,11,26774,frosted blue lawn dodger dim,Manufacturer#3,LARGE BRUSHED NICKEL,42,42.00,71432.34,0.00,0.04,71432.34,0.00,1996-05-10,1996-05-01,1996-04-01,1996,O,RAIL,No Promotion
4384103,22907,Customer#000022907,FURNITURE,11,182639,cornsilk dodger red papaya floral,Manufacturer#1,LARGE ANODIZED TIN,13,47.00,80916.61,0.08,0.02,74443.28,6473.33,1996-05-10,1996-05-01,1996-04-01,1996,O,REG AIR,High Discount
4384128,95366,Customer#000095366,BUILDING,23,153454,magenta burnished cyan violet dodger,Manufacturer#1,ECONOMY BRUSHED STEEL,3,24.00,36178.80,0.09,0.07,32922.71,3256.09,1996-04-18,1996-04-01,1996-04-01,1996,O,TRUCK,High Discount
4384128,95366,Customer#000095366,BUILDING,23,98023,honeydew green cyan antique steel,Manufacturer#3,PROMO ANODIZED COPPER,11,34.00,34714.68,0.10,0.02,31243.21,3471.47,1996-04-18,1996-04-01,1996-04-01,1996,O,MAIL,High Discount
4384128,95366,Customer#000095366,BUILDING,23,61018,antique ghost chocolate drab purple,Manufacturer#2,MEDIUM ANODIZED NICKEL,28,13.00,12727.13,0.04,0.03,12218.04,509.09,1996-04-18,1996-04-01,1996-04-01,1996,O,SHIP,Low Discount
4384129,51403,Customer#000051403,MACHINERY,14,165810,drab powder rose navajo light,Manufacturer#3,LARGE BURNISHED COPPER,15,47.00,88163.07,0.04,0.06,84636.55,3526.52,1996-04-12,1996-04-01,1996-04-01,1996,O,AIR,Low Discount
4384129,51403,Customer#000051403,MACHINERY,14,158002,turquoise chocolate indian rosy khaki,Manufacturer#4,ECONOMY BRUSHED NICKEL,30,4.00,4240.00,0.03,0.06,4112.80,127.20,1996-04-12,1996-04-01,1996-04-01,1996,O,MAIL,Low Discount
4384130,57733,Customer#000057733,HOUSEHOLD,23,143697,gainsboro violet moccasin goldenrod firebrick,Manufacturer#5,ECONOMY BRUSHED TIN,2,47.00,81812.43,0.05,0.00,77721.81,4090.62,1997-05-24,1997-05-01,1997-04-01,1997,O,RAIL,Medium Discount
4384130,57733,Customer#000057733,HOUSEHOLD,23,114528,drab forest peru grey violet,Manufacturer#3,LARGE BURNISHED COPPER,31,7.00,10797.64,0.08,0.01,9933.83,863.81,1997-05-24,1997-05-01,1997-04-01,1997,O,REG AIR,High Discount
4384130,57733,Customer#000057733,HOUSEHOLD,23,57538,chiffon violet thistle blanched indian,Manufacturer#5,MEDIUM ANODIZED TIN,17,7.00,10468.71,0.08,0.00,9631.21,837.50,1997-05-24,1997-05-01,1997-04-01,1997,O,FOB,High Discount
4384130,57733,Customer#000057733,HOUSEHOLD,23,40926,hot smoke ghost magenta metallic,Manufacturer#4,LARGE BRUSHED NICKEL,36,39.00,72809.88,0.08,0.00,66985.09,5824.79,1997-05-24,1997-05-01,1997-04-01,1997,O,AIR,High Discount
4384131,99628,Customer#000099628,BUILDING,12,68463,almond pale rose orchid aquamarine,Manufacturer#4,ECONOMY BRUSHED NICKEL,19,24.00,34355.04,0.00,0.08,34355.04,0.00,1993-07-08,1993-07-01,1993-07-01,1993,F,MAIL,No Promotion
4384131,99628,Customer#000099628,BUILDING,12,50431,burnished magenta lavender chartreuse moccasin,Manufacturer#3,ECONOMY ANODIZED COPPER,33,36.00,49731.48,0.09,0.00,45255.65,4475.83,1993-07-08,1993-07-01,1993-07-01,1993,F,AIR,High Discount
4384131,99628,Customer#000099628,BUILDING,12,183293,tan indian green honeydew steel,Manufacturer#3,STANDARD PLATED STEEL,6,17.00,23396.93,0.04,0.01,22461.05,935.88,1993-07-08,1993-07-01,1993-07-01,1993,F,MAIL,Low Discount
4384131,99628,Customer#000099628,BUILDING,12,190058,hot gainsboro lavender smoke dodger,Manufacturer#1,ECONOMY ANODIZED TIN,4,28.00,32145.40,0.04,0.00,30859.58,1285.82,1993-07-08,1993-07-01,1993-07-01,1993,F,REG AIR,Low Discount
4384131,99628,Customer#000099628,BUILDING,12,92023,medium azure red thistle seashell,Manufacturer#5,LARGE PLATED NICKEL,29,4.00,4060.08,0.00,0.04,4060.08,0.00,1993-07-08,1993-07-01,1993-07-01,1993,F,RAIL,No Promotion
4384132,115433,Customer#000115433,FURNITURE,21,1512,cream brown grey burlywood bisque,Manufacturer#1,SMALL BURNISHED STEEL,22,46.00,65021.46,0.05,0.04,61770.39,3251.07,1995-08-06,1995-08-01,1995-07-01,1995,O,TRUCK,Medium Discount
4384132,115433,Customer#000115433,FURNITURE,21,5777,powder green metallic rose lace,Manufacturer#2,PROMO BRUSHED TIN,7,46.00,77407.42,0.05,0.00,73537.05,3870.37,1995-08-06,1995-08-01,1995-07-01,1995,O,REG AIR,Medium Discount
4384132,115433,Customer#000115433,FURNITURE,21,89887,papaya frosted ivory green snow,Manufacturer#4,STANDARD BRUSHED STEEL,40,10.00,18768.80,0.06,0.02,17642.67,1126.13,1995-08-06,1995-08-01,1995-07-01,1995,O,MAIL,Medium Discount
4384132,115433,Customer#000115433,FURNITURE,21,115745,rose lavender navy cyan yellow,Manufacturer#2,PROMO BURNISHED BRASS,35,28.00,49300.72,0.08,0.08,45356.66,3944.06,1995-08-06,1995-08-01,1995-07-01,1995,O,FOB,High Discount
4384132,115433,Customer#000115433,FURNITURE,21,125837,lemon almond dodger spring tan,Manufacturer#1,ECONOMY ANODIZED TIN,13,6.00,11176.98,0.04,0.07,10729.90,447.08,1995-08-06,1995-08-01,1995-07-01,1995,O,MAIL,Low Discount
4384132,115433,Customer#000115433,FURNITURE,21,139335,yellow aquamarine coral blush almond,Manufacturer#1,SMALL POLISHED NICKEL,32,11.00,15117.63,0.10,0.05,13605.87,1511.76,1995-08-06,1995-08-01,1995-07-01,1995,O,FOB,High Discount
4384133,117929,Customer#000117929,BUILDING,1,132312,spring sky antique powder cornsilk,Manufacturer#1,ECONOMY ANODIZED NICKEL,13,22.00,29574.82,0.08,0.05,27208.83,2365.99,1998-05-15,1998-05-01,1998-04-01,1998,O,RAIL,High Discount
4384133,117929,Customer#000117929,BUILDING,1,158464,wheat puff navajo chocolate green,Manufacturer#2,STANDARD ANODIZED BRASS,41,40.00,60898.40,0.07,0.02,56635.51,4262.89,1998-05-15,1998-05-01,1998-04-01,1998,O,TRUCK,Medium Discount
4384133,117929,Customer#000117929,BUILDING,1,97091,snow orchid papaya lime purple,Manufacturer#3,PROMO BRUSHED NICKEL,50,43.00,46787.87,0.10,0.06,42109.08,4678.79,1998-05-15,1998-05-01,1998-04-01,1998,O,RAIL,High Discount
4384133,117929,Customer#000117929,BUILDING,1,6990,red coral violet white medium,Manufacturer#5,STANDARD BURNISHED NICKEL,44,7.00,13278.93,0.09,0.02,12083.83,1195.10,1998-05-15,1998-05-01,1998-04-01,1998,O,REG AIR,High Discount
4384133,117929,Customer#000117929,BUILDING,1,69999,chartreuse khaki tomato honeydew royal,Manufacturer#4,PROMO POLISHED STEEL,12,46.00,90573.54,0.09,0.05,82421.92,8151.62,1998-05-15,1998-05-01,1998-04-01,1998,O,MAIL,High Discount
4384133,117929,Customer#000117929,BUILDING,1,72664,beige chiffon dodger magenta aquamarine,Manufacturer#5,MEDIUM POLISHED NICKEL,14,42.00,68739.72,0.08,0.05,63240.54,5499.18,1998-05-15,1998-05-01,1998-04-01,1998,O,AIR,High Discount
4384134,68542,Customer#000068542,HOUSEHOLD,10,176207,linen midnight peru dim magenta,Manufacturer#2,PROMO ANODIZED BRASS,2,3.00,3849.60,0.09,0.05,3503.14,346.46,1995-07-22,1995-07-01,1995-07-01,1995,O,TRUCK,High Discount
4384134,68542,Customer#000068542,HOUSEHOLD,10,108680,royal cream burnished rosy slate,Manufacturer#5,SMALL POLISHED NICKEL,20,18.00,30396.24,0.10,0.03,27356.62,3039.62,1995-07-22,1995-07-01,1995-07-01,1995,O,RAIL,High Discount
4384134,68542,Customer#000068542,HOUSEHOLD,10,172621,peru blush lace black lime,Manufacturer#3,SMALL ANODIZED STEEL,43,33.00,55889.46,0.10,0.05,50300.51,5588.95,1995-07-22,1995-07-01,1995-07-01,1995,O,REG AIR,High Discount
4384134,68542,Customer#000068542,HOUSEHOLD,10,25696,puff floral beige papaya blue,Manufacturer#4,STANDARD BRUSHED BRASS,34,13.00,21081.97,0.08,0.03,19395.41,1686.56,1995-07-22,1995-07-01,1995-07-01,1995,O,TRUCK,High Discount
4384134,68542,Customer#000068542,HOUSEHOLD,10,71942,white cream powder lime dim,Manufacturer#2,ECONOMY ANODIZED TIN,7,1.00,1913.94,0.08,0.01,1760.82,153.12,1995-07-22,1995-07-01,1995-07-01,1995,O,TRUCK,High Discount
4384135,133919,Customer#000133919,HOUSEHOLD,12,1114,lime moccasin seashell orange coral,Manufacturer#4,LARGE POLISHED COPPER,43,2.00,2030.22,0.06,0.08,1908.41,121.81,1995-01-28,1995-01-01,1995-01-01,1995,F,RAIL,Medium Discount
4384135,133919,Customer#000133919,HOUSEHOLD,12,108384,steel blue tomato ghost puff,Manufacturer#1,PROMO BURNISHED TIN,16,35.00,48733.30,0.09,0.05,44347.30,4386.00,1995-01-28,1995-01-01,1995-01-01,1995,F,FOB,High Discount
4384135,133919,Customer#000133919,HOUSEHOLD,12,195989,dodger ghost seashell cornsilk beige,Manufacturer#5,STANDARD POLISHED BRASS,47,15.00,31274.70,0.06,0.07,29398.22,1876.48,1995-01-28,1995-01-01,1995-01-01,1995,F,RAIL,Medium Discount
4384135,133919,Customer#000133919,HOUSEHOLD,12,176972,aquamarine moccasin slate navajo navy,Manufacturer#1,LARGE PLATED TIN,34,20.00,40979.40,0.01,0.04,40569.61,409.79,1995-01-28,1995-01-01,1995-01-01,1995,F,FOB,Low Discount
4384160,11212,Customer#000011212,BUILDING,3,33711,peach chiffon midnight orange forest,Manufacturer#5,MEDIUM ANODIZED BRASS,10,20.00,32894.20,0.03,0.07,31907.37,986.83,1994-07-30,1994-07-01,1994-07-01,1994,F,AIR,Low Discount
4384160,11212,Customer#000011212,BUILDING,3,177825,slate tan lace purple dodger,Manufacturer#4,STANDARD ANODIZED TIN,25,6.00,11416.92,0.05,0.02,10846.07,570.85,1994-07-30,1994-07-01,1994-07-01,1994,F,AIR,Medium Discount
4384160,11212,Customer#000011212,BUILDING,3,99827,tan spring blue rose olive,Manufacturer#3,STANDARD PLATED COPPER,41,25.00,45670.50,0.06,0.01,42930.27,2740.23,1994-07-30,1994-07-01,1994-07-01,1994,F,RAIL,Medium Discount
4384160,11212,Customer#000011212,BUILDING,3,178429,beige honeydew aquamarine firebrick powder,Manufacturer#4,ECONOMY PLATED COPPER,17,46.00,69341.32,0.07,0.08,64487.43,4853.89,1994-07-30,1994-07-01,1994-07-01,1994,F,TRUCK,Medium Discount
4384161,9494,Customer#000009494,AUTOMOBILE,9,189425,midnight chartreuse pink seashell lavender,Manufacturer#5,STANDARD BURNISHED TIN,33,16.00,24230.72,0.07,0.01,22534.57,1696.15,1997-04-21,1997-04-01,1997-04-01,1997,O,MAIL,Medium Discount
